Simulation_ID,Directory,File,Chain,Type,State,Role,Partner,CoFactor_Name,CoFactor_aC_Dist,CoFactor_ActLoop_Dist,Interface_C_Lobe_Donor_Dist,Interface_N_Lobe_Rec_Dist,R_Spine,C_Spine,C_Helix,Shell_State,Spatial,Dihedral,ActLoop_NT,ActLoop_CT,Phi_D,Psi_D,Cleft_Gape_Dist,Mg_Hijack_Dist,Substrate_Clearance_Angle,D1_Dist,D2_Dist,SB_Dist,HRD_ATP_Dist,DFG_Mg_Dist,DFG_ATP_Dist,PLoop_ATP_Dist,aCb4_aE_Dist,Spine_Bridge_Dist,V104_RS2_Dist,I150_HRD_Dist,Shell_M118_M120_Dist,Y156_N99_Dist,K105_E107_Dist,K105_E121_Dist,K105_N99_Dist,D220_HRD_Dist,ipTM,pTM
csk-wtcat_holo_seed-1603459_sample-2_model,csk-wtcat_holo/seed-1603459_sample-2,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,54.28,46.95,15.4,11.96,126.73,5.75,13.23,17.43,3.53,1.92,2.66,3.23,3.51,4.1,7.13,10.16,4.06,9.68,3.9,3.74,3.47,3.57,0.95,0.92
csk-wtcat_holo_seed-1603459_sample-3_model,csk-wtcat_holo/seed-1603459_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,66.63,75.46,14.18,10.78,124.4,6.48,14.46,17.23,3.72,2.21,3.31,2.93,3.55,4.07,7.17,10.0,4.08,8.81,5.79,3.73,3.41,3.58,0.95,0.92
csk-wtcat_holo_seed-1603459_sample-4_model,csk-wtcat_holo/seed-1603459_sample-4,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,53.02,48.95,15.39,11.18,135.05,5.66,13.67,16.36,4.22,1.9,2.73,3.29,3.56,4.01,7.14,9.93,4.14,8.38,3.87,3.77,3.33,3.57,0.95,0.92
csk-wtcat_holo_seed-1607507_sample-0_model,csk-wtcat_holo/seed-1607507_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,60.58,24.07,15.01,11.03,134.09,5.68,13.42,16.99,4.53,2.04,2.99,3.34,3.57,4.13,7.04,10.15,4.16,9.52,3.8,3.84,3.38,3.55,0.95,0.93
csk-wtcat_holo_seed-1607507_sample-1_model,csk-wtcat_holo/seed-1607507_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.91,21.9,13.86,10.77,130.47,5.28,12.99,14.07,3.24,2.01,2.53,3.31,3.46,4.13,7.05,10.15,4.09,9.45,4.62,3.71,3.13,3.59,0.94,0.91
csk-wtcat_holo_seed-1607507_sample-2_model,csk-wtcat_holo/seed-1607507_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,63.0,88.62,12.27,9.61,115.56,6.91,13.64,16.63,4.21,1.85,2.75,2.82,3.54,4.07,7.04,10.02,4.18,8.88,3.91,3.5,3.33,3.58,0.95,0.92
csk-wtcat_holo_seed-1607507_sample-3_model,csk-wtcat_holo/seed-1607507_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,63.77,21.18,13.85,10.32,132.64,6.02,13.62,17.61,3.96,2.02,2.9,2.82,3.45,4.05,7.08,10.37,4.23,9.04,3.86,3.57,3.49,3.52,0.95,0.92
csk-wtcat_holo_seed-1607507_sample-4_model,csk-wtcat_holo/seed-1607507_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,67.49,85.59,14.08,10.53,130.59,6.97,14.61,15.84,3.39,2.45,2.75,3.33,3.54,4.16,7.05,10.12,4.15,9.03,4.55,3.67,3.61,3.56,0.95,0.92
csk-wtcat_holo_seed-162796_sample-0_model,csk-wtcat_holo/seed-162796_sample-0,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,58.8,26.61,14.46,10.79,132.11,5.7,13.63,17.61,3.36,2.01,2.86,3.32,3.49,4.03,7.15,10.2,4.03,9.11,3.84,3.64,3.37,3.54,0.95,0.92
csk-wtcat_holo_seed-162796_sample-1_model,csk-wtcat_holo/seed-162796_sample-1,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,59.49,39.95,14.07,10.84,125.85,6.28,13.62,17.51,3.88,2.03,2.98,2.93,3.53,4.04,7.09,10.02,4.25,9.07,3.85,3.65,3.38,3.56,0.94,0.91
csk-wtcat_holo_seed-162796_sample-2_model,csk-wtcat_holo/seed-162796_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.87,23.48,13.56,10.44,127.04,5.39,12.94,14.23,3.22,1.89,2.65,3.1,3.46,4.08,7.14,10.08,4.13,9.43,3.89,3.62,3.14,3.58,0.94,0.91
csk-wtcat_holo_seed-162796_sample-3_model,csk-wtcat_holo/seed-162796_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,56.69,27.96,14.6,10.58,134.78,5.51,13.78,16.77,3.29,2.09,2.95,3.36,3.55,3.99,7.11,10.23,4.1,9.33,3.87,3.65,3.44,3.54,0.95,0.92
csk-wtcat_holo_seed-162796_sample-4_model,csk-wtcat_holo/seed-162796_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,65.46,93.84,14.14,10.86,129.58,7.1,13.81,17.36,3.11,2.85,2.56,3.37,3.51,4.18,6.99,10.08,4.03,8.48,3.77,3.7,3.35,3.57,0.95,0.91
csk-wtcat_holo_seed-1633166_sample-0_model,csk-wtcat_holo/seed-1633166_sample-0,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,55.95,49.14,14.65,10.8,127.99,5.59,13.52,16.85,4.85,1.89,2.75,2.94,3.5,4.25,7.0,10.01,4.24,9.21,4.47,3.7,3.42,3.57,0.95,0.92
csk-wtcat_holo_seed-1633166_sample-1_model,csk-wtcat_holo/seed-1633166_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,63.0,83.59,12.7,10.23,113.24,6.68,14.17,16.49,3.85,1.81,2.71,3.04,3.51,4.0,7.12,10.11,4.24,9.02,3.87,3.74,3.61,3.59,0.95,0.92
csk-wtcat_holo_seed-1633166_sample-2_model,csk-wtcat_holo/seed-1633166_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,57.05,35.42,14.84,10.87,135.55,5.78,13.75,17.08,3.41,2.13,3.07,3.33,3.52,4.09,7.11,10.18,4.18,8.77,3.8,3.73,3.45,3.52,0.95,0.92
csk-wtcat_holo_seed-1633166_sample-3_model,csk-wtcat_holo/seed-1633166_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,62.5,21.07,13.49,10.17,128.23,5.8,13.57,17.1,3.62,2.04,2.94,3.1,3.48,4.07,7.05,10.2,4.28,9.6,4.45,3.66,3.38,3.49,0.94,0.91
csk-wtcat_holo_seed-1633166_sample-4_model,csk-wtcat_holo/seed-1633166_sample-4,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,54.91,48.34,14.8,10.99,133.98,5.8,13.59,17.8,3.31,1.79,2.65,3.35,3.44,4.22,7.07,10.06,4.17,8.74,3.87,3.74,3.52,3.57,0.95,0.92
csk-wtcat_holo_seed-1637554_sample-0_model,csk-wtcat_holo/seed-1637554_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,57.45,21.92,13.56,10.5,125.01,5.37,12.85,14.07,3.33,1.88,2.56,3.25,3.48,4.13,7.04,10.3,4.17,9.48,3.86,3.64,3.21,3.6,0.94,0.91
csk-wtcat_holo_seed-1637554_sample-1_model,csk-wtcat_holo/seed-1637554_sample-1,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,52.01,43.41,14.53,10.56,128.03,5.9,13.67,17.43,3.82,1.91,2.75,3.31,3.49,3.97,7.14,10.11,3.99,9.73,3.91,3.79,3.24,3.53,0.94,0.91
csk-wtcat_holo_seed-1637554_sample-2_model,csk-wtcat_holo/seed-1637554_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,56.54,39.18,14.68,10.73,133.27,5.55,13.67,17.36,4.16,2.21,3.17,2.83,3.54,4.16,7.12,10.19,4.17,9.08,3.92,3.58,3.55,3.5,0.95,0.92
csk-wtcat_holo_seed-1637554_sample-3_model,csk-wtcat_holo/seed-1637554_sample-3,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,49.58,55.01,14.71,10.85,133.08,5.49,13.58,16.6,4.41,1.93,2.66,3.14,3.43,4.25,6.96,9.88,4.11,8.56,3.85,3.63,3.33,3.54,0.95,0.92
csk-wtcat_holo_seed-1637554_sample-4_model,csk-wtcat_holo/seed-1637554_sample-4,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,54.69,46.77,15.01,10.94,134.48,5.52,14.1,17.55,3.52,1.92,2.72,3.38,3.52,4.14,7.1,10.06,3.9,9.38,3.78,3.75,3.36,3.55,0.95,0.92
csk-wtcat_holo_seed-1660026_sample-0_model,csk-wtcat_holo/seed-1660026_sample-0,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,60.56,24.96,14.05,10.83,126.86,5.73,13.35,17.41,3.14,2.08,2.99,3.25,3.44,4.04,7.13,10.23,4.06,9.08,3.89,3.68,3.32,3.53,0.95,0.91
csk-wtcat_holo_seed-1660026_sample-1_model,csk-wtcat_holo/seed-1660026_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,57.87,26.17,13.92,10.17,128.98,5.68,13.62,17.63,3.55,1.95,2.84,3.08,3.42,4.21,7.01,10.19,4.02,9.49,3.81,3.71,3.23,3.48,0.94,0.91
csk-wtcat_holo_seed-1660026_sample-2_model,csk-wtcat_holo/seed-1660026_sample-2,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,55.9,42.01,14.56,10.76,128.45,6.04,14.0,17.97,4.31,2.04,2.86,2.88,3.5,4.03,7.17,10.11,4.12,9.37,3.87,3.75,3.72,3.5,0.95,0.92
csk-wtcat_holo_seed-1660026_sample-3_model,csk-wtcat_holo/seed-1660026_sample-3,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,60.5,21.27,14.02,10.64,121.93,5.88,13.26,17.96,3.79,2.04,3.03,2.91,3.52,4.13,7.12,10.11,4.21,8.99,3.87,3.41,3.39,3.6,0.94,0.91
csk-wtcat_holo_seed-1660026_sample-4_model,csk-wtcat_holo/seed-1660026_sample-4,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,55.42,49.59,14.44,10.46,133.52,5.68,13.42,16.23,3.41,1.91,2.61,3.3,3.55,4.07,7.09,9.93,4.19,9.25,3.99,3.56,3.44,3.54,0.95,0.92
csk-wtcat_holo_seed-1832619_sample-0_model,csk-wtcat_holo/seed-1832619_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,63.23,89.05,14.67,10.47,132.32,6.95,14.34,16.34,4.79,1.71,2.9,2.8,3.56,4.12,7.09,10.04,4.15,9.0,3.89,3.73,3.63,3.63,0.94,0.91
csk-wtcat_holo_seed-1832619_sample-1_model,csk-wtcat_holo/seed-1832619_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,61.75,23.79,13.96,10.42,118.97,5.86,13.58,14.28,4.07,2.11,2.9,3.22,3.49,4.02,7.12,10.12,4.25,9.49,3.84,3.65,3.48,3.52,0.94,0.92
csk-wtcat_holo_seed-1832619_sample-2_model,csk-wtcat_holo/seed-1832619_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,55.52,39.5,14.64,10.8,142.3,5.69,13.76,17.12,4.23,2.07,2.85,3.4,3.56,4.16,7.03,10.15,4.22,8.23,3.83,3.62,3.68,3.49,0.95,0.92
csk-wtcat_holo_seed-1832619_sample-3_model,csk-wtcat_holo/seed-1832619_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,59.79,20.64,13.79,10.56,130.97,5.45,13.12,14.2,3.17,1.89,2.69,3.21,3.49,4.08,7.12,10.26,4.22,9.5,3.94,3.69,3.22,3.63,0.94,0.91
csk-wtcat_holo_seed-1832619_sample-4_model,csk-wtcat_holo/seed-1832619_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,64.51,84.9,14.57,10.52,129.53,6.66,14.16,15.47,4.61,2.7,3.24,2.86,3.51,4.15,7.02,10.08,4.19,9.16,3.78,3.73,3.45,3.56,0.94,0.92
csk-wtcat_holo_seed-189567_sample-0_model,csk-wtcat_holo/seed-189567_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,55.33,38.34,13.69,10.72,127.8,5.74,13.03,17.76,3.27,2.21,2.94,3.2,3.53,4.07,7.08,10.41,4.13,8.99,3.88,3.6,3.53,3.5,0.95,0.92
csk-wtcat_holo_seed-189567_sample-1_model,csk-wtcat_holo/seed-189567_sample-1,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,56.24,43.48,11.81,9.77,102.77,5.93,12.84,16.95,3.42,2.08,2.77,3.25,3.49,3.97,7.11,10.03,4.26,8.66,3.97,3.6,3.42,3.53,0.94,0.91
csk-wtcat_holo_seed-189567_sample-2_model,csk-wtcat_holo/seed-189567_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,59.03,21.14,13.54,10.55,125.34,5.51,13.28,14.0,3.08,1.95,2.67,3.18,3.5,4.14,7.11,10.26,4.16,9.49,3.93,3.59,3.24,3.58,0.94,0.91
csk-wtcat_holo_seed-189567_sample-3_model,csk-wtcat_holo/seed-189567_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTout,59.05,28.17,14.76,10.57,129.28,5.87,13.96,17.64,3.86,1.98,2.96,3.38,3.49,4.06,7.07,10.23,4.13,9.45,3.89,3.74,3.26,3.51,0.94,0.92
csk-wtcat_holo_seed-189567_sample-4_model,csk-wtcat_holo/seed-189567_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,60.84,22.08,14.48,10.65,123.48,5.83,13.54,17.55,4.21,2.02,2.98,3.2,3.63,4.11,7.07,10.13,4.14,9.62,3.88,3.54,3.52,3.56,0.95,0.92
csk-wtcat_holo_seed-1961992_sample-0_model,csk-wtcat_holo/seed-1961992_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,61.91,89.32,14.52,10.94,118.74,7.1,13.96,16.97,4.84,1.92,3.15,3.17,3.54,4.14,7.04,9.99,4.21,8.97,3.87,3.66,3.5,3.6,0.94,0.91
csk-wtcat_holo_seed-1961992_sample-1_model,csk-wtcat_holo/seed-1961992_sample-1,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,57.63,40.78,14.5,10.51,125.18,6.1,13.54,17.33,4.26,1.96,2.83,3.32,3.48,4.0,7.13,10.24,4.01,9.49,4.59,3.79,3.61,3.48,0.94,0.91
csk-wtcat_holo_seed-1961992_sample-2_model,csk-wtcat_holo/seed-1961992_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,61.58,21.98,14.6,10.61,120.42,5.92,13.5,17.85,4.9,2.01,2.92,2.59,3.54,4.07,7.08,10.22,4.15,9.58,3.85,3.65,3.43,3.56,0.95,0.92
csk-wtcat_holo_seed-1961992_sample-3_model,csk-wtcat_holo/seed-1961992_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,55.38,42.59,13.36,10.27,131.2,5.6,13.65,17.71,2.91,2.19,2.98,3.09,3.63,4.1,7.12,10.36,4.02,9.02,3.89,3.57,3.5,3.52,0.95,0.92
csk-wtcat_holo_seed-1961992_sample-4_model,csk-wtcat_holo/seed-1961992_sample-4,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,56.95,42.76,14.27,10.8,130.63,5.94,13.37,17.5,4.08,1.94,2.79,2.98,3.52,4.13,7.08,10.12,4.13,9.0,3.89,3.6,3.42,3.54,0.94,0.92
csk-wtcat_holo_seed-1998199_sample-0_model,csk-wtcat_holo/seed-1998199_sample-0,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,54.5,49.06,15.7,11.2,134.12,5.86,13.58,16.73,4.83,1.9,2.83,3.35,3.5,4.07,7.13,10.07,4.05,9.62,5.72,3.78,3.34,3.63,0.94,0.92
csk-wtcat_holo_seed-1998199_sample-1_model,csk-wtcat_holo/seed-1998199_sample-1,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,52.07,51.13,13.83,10.51,123.35,5.64,13.13,17.42,3.78,1.85,2.78,3.12,3.52,4.14,7.04,9.98,4.12,9.6,3.78,3.76,3.21,3.53,0.94,0.91
csk-wtcat_holo_seed-1998199_sample-2_model,csk-wtcat_holo/seed-1998199_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,61.46,21.46,13.83,10.71,130.7,5.44,13.2,14.02,3.13,1.87,2.7,3.15,3.53,4.05,7.17,10.2,4.19,9.44,3.93,3.77,3.19,3.6,0.94,0.91
csk-wtcat_holo_seed-1998199_sample-3_model,csk-wtcat_holo/seed-1998199_sample-3,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTout,CTin,57.55,33.77,14.82,10.9,132.43,5.34,13.87,15.23,3.96,2.12,2.92,3.38,3.54,4.18,7.04,10.18,4.18,9.58,3.8,3.79,3.31,3.53,0.95,0.93
csk-wtcat_holo_seed-1998199_sample-4_model,csk-wtcat_holo/seed-1998199_sample-4,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,56.89,40.89,15.1,10.85,131.77,5.99,13.9,18.42,4.44,2.09,3.0,2.92,3.51,4.04,7.19,10.21,4.15,8.82,5.66,3.68,3.43,3.55,0.95,0.92
csk-wtcat_holo_seed-204844_sample-0_model,csk-wtcat_holo/seed-204844_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,62.46,84.88,12.84,10.46,112.42,7.54,13.5,14.94,4.16,2.08,3.03,2.88,3.5,4.25,6.95,9.96,4.21,8.9,3.58,3.53,3.55,3.59,0.94,0.91
csk-wtcat_holo_seed-204844_sample-1_model,csk-wtcat_holo/seed-204844_sample-1,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,55.63,51.33,14.78,10.66,131.54,5.75,13.32,17.01,3.7,1.86,2.69,3.42,3.46,4.16,7.07,9.94,4.15,8.98,3.85,3.58,3.31,3.54,0.94,0.91
csk-wtcat_holo_seed-204844_sample-2_model,csk-wtcat_holo/seed-204844_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,65.24,85.24,14.36,10.44,141.14,6.77,14.39,12.39,4.96,3.2,2.63,3.16,3.57,4.13,7.07,9.98,4.2,9.21,4.09,3.55,3.29,3.57,0.94,0.91
csk-wtcat_holo_seed-204844_sample-3_model,csk-wtcat_holo/seed-204844_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,58.39,74.27,14.5,10.86,130.8,6.99,14.99,17.23,3.55,1.85,2.55,3.31,3.43,4.05,7.15,10.3,3.97,9.05,3.87,3.73,3.31,3.54,0.94,0.92
csk-wtcat_holo_seed-204844_sample-4_model,csk-wtcat_holo/seed-204844_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,62.75,80.3,15.11,11.06,135.51,7.44,14.65,16.94,3.71,1.98,2.82,3.33,3.58,4.07,7.12,9.95,4.05,8.81,3.83,3.75,3.4,3.56,0.95,0.92
csk-wtcat_holo_seed-234294_sample-0_model,csk-wtcat_holo/seed-234294_sample-0,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,53.77,48.14,15.01,10.95,140.91,5.68,14.1,16.86,4.46,1.74,2.64,3.18,3.6,4.02,7.14,9.97,4.07,9.29,3.89,3.86,3.39,3.58,0.94,0.91
csk-wtcat_holo_seed-234294_sample-1_model,csk-wtcat_holo/seed-234294_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,56.92,75.39,14.49,10.85,127.47,7.22,14.14,17.18,4.05,1.92,2.83,3.34,3.47,4.09,7.05,10.06,4.11,9.5,3.91,3.55,3.42,3.58,0.95,0.92
csk-wtcat_holo_seed-234294_sample-2_model,csk-wtcat_holo/seed-234294_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,66.11,76.49,14.07,11.31,114.46,6.96,14.03,16.0,4.52,2.46,3.66,3.11,3.43,4.04,7.04,10.11,4.23,9.37,3.95,3.58,3.34,3.59,0.94,0.91
csk-wtcat_holo_seed-234294_sample-3_model,csk-wtcat_holo/seed-234294_sample-3,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,56.3,40.8,14.64,10.56,131.99,6.07,14.34,17.8,3.69,2.11,2.86,3.42,3.51,4.12,7.17,10.15,4.06,9.31,3.89,3.65,3.45,3.55,0.95,0.92
csk-wtcat_holo_seed-234294_sample-4_model,csk-wtcat_holo/seed-234294_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,55.57,35.0,14.37,10.51,134.7,5.29,13.48,17.14,4.09,2.08,2.98,3.0,3.43,4.13,7.1,10.35,4.0,8.86,3.85,3.82,3.38,3.55,0.95,0.92
csk-wtcat_holo_seed-268466_sample-0_model,csk-wtcat_holo/seed-268466_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,61.66,31.18,13.83,10.62,128.85,5.79,13.59,17.16,3.07,2.04,2.73,3.36,3.54,4.03,7.12,10.13,4.08,9.51,3.92,3.74,3.4,3.5,0.95,0.91
csk-wtcat_holo_seed-268466_sample-1_model,csk-wtcat_holo/seed-268466_sample-1,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,58.94,32.81,14.42,10.82,131.74,5.47,12.96,16.51,3.24,1.86,2.79,3.27,3.52,4.03,7.14,9.89,4.23,9.07,3.9,3.31,3.44,3.59,0.95,0.91
csk-wtcat_holo_seed-268466_sample-2_model,csk-wtcat_holo/seed-268466_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,61.78,19.39,13.81,10.76,123.99,5.68,13.31,14.61,3.24,2.02,2.83,3.1,3.54,4.08,7.17,10.31,4.2,9.58,3.94,3.65,3.3,3.61,0.94,0.91
csk-wtcat_holo_seed-268466_sample-3_model,csk-wtcat_holo/seed-268466_sample-3,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,52.91,49.17,14.61,10.7,133.4,5.61,13.24,16.81,3.43,1.91,2.71,3.34,3.45,4.19,7.05,9.99,4.03,8.66,3.85,3.69,3.38,3.55,0.95,0.91
csk-wtcat_holo_seed-268466_sample-4_model,csk-wtcat_holo/seed-268466_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.09,20.59,13.85,10.52,130.33,5.5,13.2,14.13,3.03,1.92,2.69,3.23,3.49,4.1,7.11,10.29,4.04,9.55,3.9,4.06,3.26,3.59,0.94,0.91
