Simulation_ID,Condition_designed,Condition_reviewed,Macro_State
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-267368_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-267368_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-432028_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-432028_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-432028_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-432028_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-432028_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-494456_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-494456_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-494456_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-494456_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-494456_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-709596_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-709596_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-709596_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 3
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-709596_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-709596_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 4
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-80590_sample-0_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-80590_sample-1_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-80590_sample-2_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 7
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-80590_sample-3_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
a-csk-wtcat-holo_b-src-wtcat-py159-holo_seed-80590_sample-4_model,"csk-wtcat-holo
src-wtcat-py159-holo","csk-wtcat-holo
src-wtcat-py159-holo",State 8
