Simulation_ID,Directory,File,Chain,Type,State,Role,Partner,CoFactor_Name,CoFactor_aC_Dist,CoFactor_ActLoop_Dist,Interface_C_Lobe_Donor_Dist,Interface_N_Lobe_Rec_Dist,R_Spine,C_Spine,C_Helix,Shell_State,Spatial,Dihedral,ActLoop_NT,ActLoop_CT,Phi_D,Psi_D,Cleft_Gape_Dist,Mg_Hijack_Dist,Substrate_Clearance_Angle,D1_Dist,D2_Dist,SB_Dist,HRD_ATP_Dist,DFG_Mg_Dist,DFG_ATP_Dist,PLoop_ATP_Dist,aCb4_aE_Dist,Spine_Bridge_Dist,V104_RS2_Dist,I150_HRD_Dist,Shell_M118_M120_Dist,Y156_N99_Dist,K105_E107_Dist,K105_E121_Dist,K105_N99_Dist,D220_HRD_Dist,ipTM,pTM
csk-wtcat_holo_seed-1633166_sample-4_model,csk-wtcat_holo/seed-1633166_sample-4,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,53.48,44.23,14.57,11.03,122.94,5.88,13.3,17.48,4.28,1.95,2.78,2.77,3.52,4.08,7.16,10.1,4.21,8.85,3.92,3.57,3.28,3.57,0.94,0.91
csk-wtcat_holo_seed-1637554_sample-0_model,csk-wtcat_holo/seed-1637554_sample-0,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,49.26,52.79,14.37,10.65,126.63,5.72,13.43,16.62,4.34,2.05,2.74,3.15,3.52,4.11,7.1,10.0,4.18,8.48,3.96,3.66,3.48,3.58,0.94,0.91
csk-wtcat_holo_seed-1637554_sample-1_model,csk-wtcat_holo/seed-1637554_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,53.76,40.94,14.39,10.91,128.69,5.54,12.99,17.71,3.46,2.14,2.95,3.3,3.42,4.15,7.06,10.31,4.05,9.06,3.8,3.73,3.35,3.49,0.95,0.92
csk-wtcat_holo_seed-1637554_sample-2_model,csk-wtcat_holo/seed-1637554_sample-2,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,51.14,48.76,14.59,11.09,131.51,5.95,13.69,17.03,3.46,2.0,2.82,3.36,3.59,4.12,7.06,10.07,4.19,9.46,3.83,3.66,3.35,3.5,0.95,0.92
csk-wtcat_holo_seed-1637554_sample-3_model,csk-wtcat_holo/seed-1637554_sample-3,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,55.01,49.07,15.91,11.24,134.77,5.56,13.82,16.42,4.0,1.9,2.84,3.3,3.55,4.13,7.02,10.04,4.17,8.45,3.84,3.65,3.39,3.57,0.95,0.91
csk-wtcat_holo_seed-1637554_sample-4_model,csk-wtcat_holo/seed-1637554_sample-4,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,54.12,45.92,14.86,10.9,130.64,5.51,13.91,17.55,4.11,1.92,2.72,3.29,3.53,4.11,7.08,9.98,4.04,9.19,3.82,3.77,3.36,3.53,0.95,0.92
csk-wtcat_holo_seed-1660026_sample-0_model,csk-wtcat_holo/seed-1660026_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,54.91,43.74,15.08,11.0,145.09,5.44,14.21,16.97,4.04,2.11,2.82,3.33,3.44,4.12,7.06,10.23,4.22,8.97,3.83,3.59,3.3,3.53,0.95,0.92
csk-wtcat_holo_seed-1660026_sample-1_model,csk-wtcat_holo/seed-1660026_sample-1,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,56.16,45.31,13.68,9.49,117.53,5.13,13.6,13.73,4.53,1.87,2.84,2.54,3.68,4.08,7.17,9.98,4.29,8.73,4.05,3.5,3.18,3.69,0.94,0.91
csk-wtcat_holo_seed-1660026_sample-2_model,csk-wtcat_holo/seed-1660026_sample-2,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,57.25,44.79,15.03,11.02,132.83,5.39,13.98,15.93,3.62,1.79,2.75,3.33,3.6,4.17,7.03,9.96,4.16,8.65,3.93,3.6,3.4,3.59,0.94,0.91
csk-wtcat_holo_seed-1660026_sample-3_model,csk-wtcat_holo/seed-1660026_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,64.08,86.08,15.17,11.15,129.51,7.02,14.3,13.6,4.03,1.8,2.81,3.32,3.49,4.13,7.03,9.98,4.21,9.3,3.87,3.66,3.37,3.61,0.95,0.92
csk-wtcat_holo_seed-1660026_sample-4_model,csk-wtcat_holo/seed-1660026_sample-4,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,56.98,46.63,14.85,11.07,119.76,5.95,13.93,17.02,4.4,2.05,2.78,3.3,3.5,4.11,7.08,9.97,4.19,9.21,4.02,3.62,3.58,3.56,0.94,0.91
csk-wtcat_holo_seed-1832619_sample-0_model,csk-wtcat_holo/seed-1832619_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,64.26,21.28,13.54,10.29,122.21,6.14,13.21,15.28,3.51,2.01,2.82,2.67,3.47,4.18,7.09,10.05,4.32,9.8,3.9,3.58,3.39,3.52,0.94,0.91
csk-wtcat_holo_seed-1832619_sample-1_model,csk-wtcat_holo/seed-1832619_sample-1,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,56.07,46.37,15.14,11.03,132.33,5.89,13.96,16.36,4.42,1.91,2.81,3.37,3.47,4.05,7.08,9.97,4.33,9.26,3.9,3.57,3.48,3.51,0.94,0.92
csk-wtcat_holo_seed-1832619_sample-2_model,csk-wtcat_holo/seed-1832619_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,55.51,38.7,15.51,11.21,136.83,5.35,13.74,16.34,4.67,2.07,3.13,3.01,3.59,4.07,7.06,10.09,4.14,8.88,4.46,3.71,3.46,3.51,0.94,0.92
csk-wtcat_holo_seed-1832619_sample-3_model,csk-wtcat_holo/seed-1832619_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,63.88,87.49,13.53,10.37,128.4,7.19,14.43,17.73,3.16,1.8,2.6,3.32,3.47,4.15,7.05,10.06,4.21,8.8,3.9,3.56,3.59,3.55,0.94,0.92
csk-wtcat_holo_seed-1832619_sample-4_model,csk-wtcat_holo/seed-1832619_sample-4,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,57.73,45.19,15.23,11.02,130.27,5.98,13.99,17.17,3.84,1.98,2.76,3.21,3.49,4.06,7.13,10.17,4.19,8.71,4.46,3.77,3.45,3.57,0.95,0.92
csk-wtcat_holo_seed-189567_sample-0_model,csk-wtcat_holo/seed-189567_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.59,21.07,13.46,10.38,128.99,5.52,13.07,14.1,3.45,1.88,2.67,3.21,3.54,4.08,7.14,10.22,4.05,9.46,3.92,3.64,3.17,3.56,0.93,0.9
csk-wtcat_holo_seed-189567_sample-1_model,csk-wtcat_holo/seed-189567_sample-1,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,57.6,43.9,15.69,11.52,133.29,6.08,13.54,16.57,3.72,1.8,2.81,3.22,3.46,4.09,7.08,10.1,4.06,8.69,3.81,3.72,3.42,3.55,0.94,0.91
csk-wtcat_holo_seed-189567_sample-2_model,csk-wtcat_holo/seed-189567_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.7,23.56,13.71,10.41,132.2,5.54,13.26,14.3,3.56,1.87,2.65,3.23,3.54,4.04,7.16,10.3,4.07,9.43,4.56,3.76,3.17,3.57,0.94,0.91
csk-wtcat_holo_seed-189567_sample-3_model,csk-wtcat_holo/seed-189567_sample-3,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,53.6,53.35,15.4,11.18,149.85,5.44,12.99,16.8,4.16,1.86,2.63,2.71,3.55,4.2,7.03,9.83,4.24,9.13,3.94,3.65,3.19,3.62,0.93,0.91
csk-wtcat_holo_seed-189567_sample-4_model,csk-wtcat_holo/seed-189567_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,59.14,20.18,13.69,10.56,125.82,5.52,13.2,14.05,3.4,1.96,2.78,3.08,3.44,4.16,7.15,10.28,4.14,9.46,3.96,3.67,3.2,3.57,0.94,0.91
csk-wtcat_holo_seed-1961992_sample-0_model,csk-wtcat_holo/seed-1961992_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,61.84,22.56,14.11,10.37,117.16,6.09,13.49,16.07,4.06,1.99,2.9,3.04,3.48,3.97,7.23,10.13,4.06,9.65,4.01,3.71,3.28,3.6,0.94,0.91
csk-wtcat_holo_seed-1961992_sample-1_model,csk-wtcat_holo/seed-1961992_sample-1,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,56.34,48.01,14.96,11.08,128.22,5.75,13.46,16.8,3.67,1.9,2.75,3.26,3.51,4.07,7.11,10.02,4.29,9.63,3.84,3.59,3.42,3.55,0.94,0.91
csk-wtcat_holo_seed-1961992_sample-2_model,csk-wtcat_holo/seed-1961992_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,64.69,85.62,15.49,11.13,139.71,6.83,15.06,16.96,4.81,1.79,2.88,2.95,3.53,4.09,7.08,10.07,4.13,9.13,3.84,3.63,3.36,3.61,0.95,0.92
csk-wtcat_holo_seed-1961992_sample-3_model,csk-wtcat_holo/seed-1961992_sample-3,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,52.27,44.06,14.48,10.59,130.19,5.69,13.43,15.76,4.33,1.9,2.74,3.11,3.48,4.27,7.02,10.07,3.94,9.18,4.32,3.77,3.36,3.54,0.95,0.92
csk-wtcat_holo_seed-1961992_sample-4_model,csk-wtcat_holo/seed-1961992_sample-4,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,50.53,52.6,14.85,10.73,132.61,5.46,13.1,16.86,4.32,1.85,2.52,3.06,3.52,4.25,6.97,9.94,4.08,8.56,3.83,3.73,3.43,3.57,0.95,0.91
csk-wtcat_holo_seed-1998199_sample-0_model,csk-wtcat_holo/seed-1998199_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,61.9,83.3,15.53,11.5,137.91,7.09,14.37,16.92,4.48,1.71,2.84,3.36,3.51,4.14,7.02,10.11,4.16,8.74,3.84,3.83,3.4,3.61,0.94,0.91
csk-wtcat_holo_seed-1998199_sample-1_model,csk-wtcat_holo/seed-1998199_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,60.66,88.72,13.17,9.97,130.2,7.23,14.11,16.48,2.99,2.53,2.57,2.92,3.56,4.2,7.04,10.06,4.28,8.96,3.86,3.76,3.27,3.59,0.94,0.91
csk-wtcat_holo_seed-1998199_sample-2_model,csk-wtcat_holo/seed-1998199_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,64.12,89.08,14.78,10.74,105.68,6.91,13.68,17.35,6.22,2.37,3.6,2.7,3.44,4.2,6.99,10.06,4.05,9.3,3.71,3.62,3.26,3.54,0.95,0.92
csk-wtcat_holo_seed-1998199_sample-3_model,csk-wtcat_holo/seed-1998199_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,61.82,20.63,13.9,10.61,128.2,5.45,13.44,14.14,3.33,1.95,2.85,3.18,3.6,4.11,7.14,10.19,4.21,9.56,4.02,3.75,3.29,3.59,0.94,0.91
csk-wtcat_holo_seed-1998199_sample-4_model,csk-wtcat_holo/seed-1998199_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,61.68,22.29,13.44,10.44,126.55,5.47,13.25,14.55,3.19,1.9,2.83,3.21,3.58,4.08,7.18,10.31,4.31,9.5,3.95,3.54,3.16,3.62,0.94,0.91
csk-wtcat_holo_seed-204844_sample-0_model,csk-wtcat_holo/seed-204844_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,55.55,39.19,15.02,10.92,132.43,5.31,13.69,16.19,4.6,2.13,3.07,2.87,3.49,4.03,7.15,10.33,4.28,9.23,3.8,3.61,3.43,3.51,0.94,0.91
csk-wtcat_holo_seed-204844_sample-1_model,csk-wtcat_holo/seed-204844_sample-1,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,55.29,48.62,15.31,11.29,136.81,5.78,13.35,17.28,3.78,1.8,2.62,3.29,3.55,4.12,7.14,9.92,4.08,9.05,3.53,3.81,3.48,3.61,0.95,0.92
csk-wtcat_holo_seed-204844_sample-2_model,csk-wtcat_holo/seed-204844_sample-2,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,54.38,46.1,15.21,10.7,134.21,5.98,13.88,16.94,4.35,1.91,2.94,3.45,3.53,4.03,7.16,10.0,4.03,8.6,3.82,3.84,3.27,3.54,0.94,0.91
csk-wtcat_holo_seed-204844_sample-3_model,csk-wtcat_holo/seed-204844_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,58.39,21.48,13.45,10.46,125.5,5.61,13.13,16.73,3.38,2.07,2.71,3.03,3.52,4.09,7.18,10.41,4.13,9.51,3.87,3.98,3.28,3.62,0.94,0.91
csk-wtcat_holo_seed-204844_sample-4_model,csk-wtcat_holo/seed-204844_sample-4,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,54.65,37.7,14.63,11.19,132.42,5.62,13.4,16.89,3.06,2.06,2.88,3.35,3.5,4.06,7.09,10.32,4.3,8.79,3.84,3.65,3.48,3.5,0.95,0.92
csk-wtcat_holo_seed-234294_sample-0_model,csk-wtcat_holo/seed-234294_sample-0,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,54.12,49.56,15.41,11.04,127.2,5.41,13.97,16.3,4.87,1.74,2.69,3.17,3.56,4.13,7.04,10.02,4.08,9.12,3.8,3.84,3.69,3.58,0.94,0.91
csk-wtcat_holo_seed-234294_sample-1_model,csk-wtcat_holo/seed-234294_sample-1,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,57.01,47.68,15.35,11.34,135.62,5.42,12.79,16.4,3.96,3.49,3.14,3.32,3.39,4.24,6.97,9.99,4.21,9.19,3.9,3.6,3.36,3.59,0.94,0.91
csk-wtcat_holo_seed-234294_sample-2_model,csk-wtcat_holo/seed-234294_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,62.52,82.2,14.59,10.76,128.12,7.18,14.48,17.48,4.39,1.88,2.91,2.88,3.53,4.2,7.01,10.15,4.02,9.1,3.95,3.79,3.46,3.54,0.95,0.92
csk-wtcat_holo_seed-234294_sample-3_model,csk-wtcat_holo/seed-234294_sample-3,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,60.5,78.49,14.17,10.73,123.11,6.73,14.08,17.07,4.1,1.88,2.88,3.06,3.5,4.01,7.18,10.16,4.24,9.32,3.99,3.57,3.56,3.59,0.94,0.91
csk-wtcat_holo_seed-234294_sample-4_model,csk-wtcat_holo/seed-234294_sample-4,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,54.5,45.6,14.58,10.74,131.21,5.96,14.09,17.0,3.71,1.97,2.88,3.34,3.54,4.13,7.06,10.05,4.08,9.18,3.87,3.77,3.44,3.56,0.94,0.91
csk-wtcat_holo_seed-268466_sample-0_model,csk-wtcat_holo/seed-268466_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,57.97,22.79,13.71,10.79,125.7,5.33,12.95,14.14,3.24,1.95,2.69,3.21,3.53,4.05,7.14,10.2,4.19,9.41,3.95,3.77,3.2,3.56,0.94,0.91
csk-wtcat_holo_seed-268466_sample-1_model,csk-wtcat_holo/seed-268466_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,57.0,36.56,14.4,11.16,135.39,5.46,13.73,16.8,4.33,2.06,2.98,3.09,3.56,4.01,7.14,10.14,4.19,9.55,3.85,3.78,3.36,3.54,0.95,0.92
csk-wtcat_holo_seed-268466_sample-2_model,csk-wtcat_holo/seed-268466_sample-2,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,62.77,81.44,13.77,10.59,114.65,7.11,14.14,14.78,4.27,2.91,3.9,2.99,3.54,4.17,6.98,10.01,4.4,9.04,4.03,3.56,3.42,3.73,0.94,0.91
csk-wtcat_holo_seed-268466_sample-3_model,csk-wtcat_holo/seed-268466_sample-3,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,59.87,20.84,13.51,10.37,129.67,5.45,12.99,13.97,3.09,1.91,2.65,3.21,3.53,4.1,7.13,10.23,4.17,9.47,3.95,3.7,3.22,3.62,0.94,0.91
csk-wtcat_holo_seed-268466_sample-4_model,csk-wtcat_holo/seed-268466_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,58.03,81.48,18.19,12.85,129.12,6.52,14.93,11.66,4.93,1.78,2.9,5.23,3.51,4.19,7.1,9.85,4.32,8.29,3.95,3.8,3.07,3.72,0.94,0.91
csk-wtcat_holo_seed-274658_sample-0_model,csk-wtcat_holo/seed-274658_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTout,61.12,23.17,14.7,10.89,130.07,5.69,13.38,15.25,3.54,1.97,2.85,3.33,3.47,4.2,6.97,10.2,4.13,9.53,3.78,3.61,3.36,3.53,0.95,0.92
csk-wtcat_holo_seed-274658_sample-1_model,csk-wtcat_holo/seed-274658_sample-1,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTin,CTin,59.79,20.03,13.7,10.3,123.8,5.42,13.12,15.79,4.33,2.01,2.77,2.94,3.48,4.14,7.13,10.24,4.15,9.4,3.9,3.66,3.19,3.61,0.93,0.91
csk-wtcat_holo_seed-274658_sample-2_model,csk-wtcat_holo/seed-274658_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,63.03,23.87,14.15,10.6,132.12,5.79,14.12,17.53,3.23,2.03,2.92,3.36,3.56,4.11,7.09,10.19,4.07,9.61,3.83,3.78,3.37,3.56,0.95,0.92
csk-wtcat_holo_seed-274658_sample-3_model,csk-wtcat_holo/seed-274658_sample-3,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,57.12,41.21,14.56,10.9,132.12,6.03,13.55,17.66,3.24,1.98,2.77,3.25,3.48,4.07,7.14,10.12,4.04,9.34,3.81,3.74,3.36,3.5,0.95,0.92
csk-wtcat_holo_seed-274658_sample-4_model,csk-wtcat_holo/seed-274658_sample-4,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,63.66,76.53,14.99,11.08,135.5,6.76,14.12,14.31,4.21,1.79,2.75,3.11,3.52,4.09,7.06,10.03,4.15,9.37,3.81,3.88,3.48,3.68,0.95,0.91
csk-wtcat_holo_seed-368208_sample-0_model,csk-wtcat_holo/seed-368208_sample-0,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,61.99,79.67,13.62,9.92,122.21,6.14,14.08,15.77,4.24,1.75,2.87,3.34,3.57,4.02,7.07,10.0,4.25,8.68,3.92,3.58,3.34,3.68,0.94,0.92
csk-wtcat_holo_seed-368208_sample-1_model,csk-wtcat_holo/seed-368208_sample-1,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,55.21,43.3,14.66,10.6,131.86,5.59,13.98,13.13,3.34,2.16,2.83,3.3,3.46,4.11,7.06,10.17,4.08,9.04,3.82,3.73,3.44,3.5,0.95,0.92
csk-wtcat_holo_seed-368208_sample-2_model,csk-wtcat_holo/seed-368208_sample-2,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,62.2,18.68,14.2,10.76,130.68,5.55,13.42,15.22,3.44,1.93,2.85,3.29,3.52,4.09,7.13,10.2,4.12,9.54,3.71,3.93,3.41,3.64,0.94,0.91
csk-wtcat_holo_seed-368208_sample-3_model,csk-wtcat_holo/seed-368208_sample-3,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,55.81,43.5,14.89,10.93,136.29,5.53,13.65,17.22,3.34,2.1,2.74,3.36,3.53,4.13,7.06,10.15,4.21,9.37,5.67,3.61,3.38,3.52,0.95,0.92
csk-wtcat_holo_seed-368208_sample-4_model,csk-wtcat_holo/seed-368208_sample-4,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,56.58,44.17,15.93,11.89,129.29,5.8,13.88,16.71,3.87,1.92,2.74,3.19,3.54,4.06,7.16,10.02,4.11,8.47,5.33,3.76,3.35,3.54,0.94,0.92
csk-wtcat_holo_seed-397855_sample-0_model,csk-wtcat_holo/seed-397855_sample-0,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,54.96,47.27,14.65,10.82,134.14,5.5,13.27,14.27,3.86,1.83,2.77,3.21,3.49,4.18,6.99,10.01,4.12,8.72,3.81,3.73,3.34,3.57,0.95,0.91
csk-wtcat_holo_seed-397855_sample-1_model,csk-wtcat_holo/seed-397855_sample-1,model.cif,A,CSK-WT,Active (BLAminus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAminus,NTin,CTin,60.93,84.25,14.01,10.46,129.7,7.18,14.17,17.59,3.41,1.82,2.76,3.36,3.47,4.11,7.08,10.13,4.14,9.13,3.91,3.54,3.7,3.59,0.94,0.91
csk-wtcat_holo_seed-397855_sample-2_model,csk-wtcat_holo/seed-397855_sample-2,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Broken,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,54.8,37.55,13.94,10.63,126.91,5.95,13.5,17.7,3.37,2.05,2.92,3.35,3.47,4.1,7.13,10.11,4.08,9.1,3.94,3.63,3.45,3.64,0.95,0.92
csk-wtcat_holo_seed-397855_sample-3_model,csk-wtcat_holo/seed-397855_sample-3,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,56.87,44.32,14.99,11.09,130.97,6.04,13.67,17.29,3.41,1.98,2.78,3.34,3.52,3.99,7.19,10.12,4.09,9.04,3.96,3.83,3.39,3.52,0.95,0.92
csk-wtcat_holo_seed-397855_sample-4_model,csk-wtcat_holo/seed-397855_sample-4,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,56.25,42.52,14.84,10.86,131.46,6.13,13.52,16.62,3.72,1.96,2.81,3.25,3.52,4.09,7.08,10.1,4.16,8.5,3.98,3.67,3.4,3.58,0.94,0.92
csk-wtcat_holo_seed-440440_sample-0_model,csk-wtcat_holo/seed-440440_sample-0,model.cif,A,CSK-WT,Inactive (BLBplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLBplus,NTout,CTin,57.57,22.89,13.81,10.71,131.45,5.4,13.18,13.89,2.95,1.97,2.62,3.24,3.57,4.05,7.15,10.33,4.12,9.44,3.97,3.69,3.24,3.56,0.94,0.91
csk-wtcat_holo_seed-440440_sample-1_model,csk-wtcat_holo/seed-440440_sample-1,model.cif,A,CSK-WT,Inactive (BLAplus),Unpaired,,,,,,,Intact,Intact,Out,Packed,DFGin,BLAplus,NTin,CTin,48.9,51.13,15.05,10.92,135.95,5.5,13.45,17.5,3.84,1.9,2.77,3.35,3.55,4.11,7.13,9.86,4.04,9.07,3.86,3.74,3.47,3.57,0.95,0.92
